,Id_IE,Nombre_IE,Correo_IE,Telefono_IE,Descrip_IE,Estado_IE,Tipo_IE
4642,4a25047a-74f4-11ed-be5f-0242ac1c000c,Instituto Amaro Carbó,amaro.carbó@hotmail.com,0947119369,Repellendus explicabo libero et consequuntur architecto. Et voluptate exercitationem ut expedita. Voluptates quibusdam quasi occaecati occaecati veniam illum at.,Inactivo,Rural
4643,4a2504f2-74f4-11ed-be5f-0242ac1c000c,Instituto Fabiola Escudero,fabiola.escudero@hotmail.com,0903418278,Et ab fugit modi corrupti architecto velit. Modi voluptatum esse modi voluptates. Aspernatur minus quis itaque.,Activo,Rural
4644,4a250560-74f4-11ed-be5f-0242ac1c000c,Instituto Gisela Tormo,gisela.tormo@hotmail.com,0923810138,At rem neque molestiae officiis. Aperiam porro autem expedita sequi.,Inactivo,Urbano
4645,4a2505d8-74f4-11ed-be5f-0242ac1c000c,Universidad Clementina Cantón,clementina.cantón@hotmail.com,0956592268,Laborum vitae et. Non eaque odit blanditiis maiores. Voluptate totam doloremque odio.,Inactivo,Urbano
4646,4a250646-74f4-11ed-be5f-0242ac1c000c,Universidad Ágata Rodrigo,ágata.rodrigo@hotmail.com,0983548017,Laborum distinctio a nemo in voluptatem. Laudantium vero iusto laudantium.,Inactivo,Urbano
4647,4a2506be-74f4-11ed-be5f-0242ac1c000c,Instituto Victoria Salvador,victoria.salvador@hotmail.com,0943906129,Numquam non alias natus. Atque laboriosam enim repudiandae repellendus atque quam. Eligendi excepturi cumque odio dicta.,Inactivo,Rural
4648,4a25072c-74f4-11ed-be5f-0242ac1c000c,Universidad Pío Zapata,pío.zapata@hotmail.com,0944065016,Eum quisquam a ullam ad. Doloremque unde vel blanditiis distinctio.,Inactivo,Rural
4649,4a2507a4-74f4-11ed-be5f-0242ac1c000c,Instituto Emilio Martin,emilio.martin@hotmail.com,0988992867,Ipsum facilis maiores sed aperiam earum.,Inactivo,Urbano
4650,4a250812-74f4-11ed-be5f-0242ac1c000c,Universidad Amando Silva,amando.silva@hotmail.com,0953458449,Natus quia error illum facilis vero. Cum ipsa nam temporibus cupiditate. Illum eius accusantium eveniet. Voluptas sed at atque.,Inactivo,Urbano
4651,4a250880-74f4-11ed-be5f-0242ac1c000c,Universidad Eutimio Figueras,eutimio.figueras@hotmail.com,0907899336,Reiciendis assumenda minima similique vero. Commodi iusto sapiente distinctio quos aperiam suscipit.,Inactivo,Urbano
4652,4a2508f8-74f4-11ed-be5f-0242ac1c000c,Universidad Haydée Campo,haydée.campo@hotmail.com,0979315903,Excepturi quam possimus maxime impedit necessitatibus natus. Quae modi harum reprehenderit aliquam accusantium. Sit velit soluta perferendis aliquid.,Inactivo,Rural
4653,4a250970-74f4-11ed-be5f-0242ac1c000c,Instituto Ulises Parejo,ulises.parejo@hotmail.com,0977668847,Ratione velit minus quibusdam nesciunt. Doloremque voluptatum ipsa quis suscipit iusto. Officia illo molestias laborum aliquid repellat hic.,Activo,Rural
4654,4a2509de-74f4-11ed-be5f-0242ac1c000c,Universidad Loreto Enríquez,loreto.enríquez@hotmail.com,0909338359,Quia corrupti autem sint laborum. Consectetur velit sint odit officia vel.,Inactivo,Rural
4655,4a250a60-74f4-11ed-be5f-0242ac1c000c,Universidad Noemí Conesa,noemí.conesa@hotmail.com,0916159007,Excepturi ut ut velit. Explicabo molestiae ipsa fugiat vitae maxime. Ipsum quo at quos.,Activo,Rural
4656,4a250ad8-74f4-11ed-be5f-0242ac1c000c,Instituto Custodia Solano,custodia.solano@hotmail.com,0967926591,Necessitatibus perferendis unde. Nemo labore optio aut vel iste beatae. Fugit eaque asperiores accusantium. Qui laudantium animi suscipit corrupti ducimus.,Activo,Rural
4657,4a250b46-74f4-11ed-be5f-0242ac1c000c,Universidad Lola Roldan,lola.roldan@hotmail.com,0947498018,Sint nobis beatae quo voluptatum maiores reiciendis. Inventore esse illum eos voluptatem iure.,Inactivo,Urbano
4658,4a250bbe-74f4-11ed-be5f-0242ac1c000c,Universidad Paola Reig,paola.reig@hotmail.com,0975819974,Tenetur nam dolorum molestiae aspernatur ex.,Inactivo,Urbano
4659,4a250c2c-74f4-11ed-be5f-0242ac1c000c,Instituto Atilio Pedrosa,atilio.pedrosa@hotmail.com,0905588302,Fugiat laborum distinctio magni provident itaque. Sit molestiae exercitationem dolorum minima nisi. Qui perspiciatis ipsa amet deleniti inventore veniam.,Activo,Urbano
4660,4a250c9a-74f4-11ed-be5f-0242ac1c000c,Instituto Miguela Camps,miguela.camps@hotmail.com,0913754405,Neque nam impedit vero quod. Quod a delectus possimus odio eligendi officia quaerat. Earum iste quas beatae voluptatem ad quibusdam.,Activo,Urbano
4661,4a250d08-74f4-11ed-be5f-0242ac1c000c,Instituto Jorge Cobos,jorge.cobos@hotmail.com,0905043311,Quisquam quo error dolorem itaque minima deleniti quasi. Soluta iure facere deserunt ab voluptate.,Inactivo,Urbano
4662,4a250d76-74f4-11ed-be5f-0242ac1c000c,Instituto Ruperto Neira,ruperto.neira@hotmail.com,0992342420,Fuga corporis itaque voluptatum id repellat eveniet veniam.,Activo,Urbano
4663,4a250de4-74f4-11ed-be5f-0242ac1c000c,Instituto Aristides Jaume,aristides.jaume@hotmail.com,0966509891,Temporibus porro quod rem. Facere blanditiis sint nulla non. Labore minima officia odit recusandae dolor maxime quaerat.,Activo,Rural
4664,4a250e52-74f4-11ed-be5f-0242ac1c000c,Universidad Mar Agullo,mar.agullo@hotmail.com,0919279587,Hic sequi ad voluptatibus qui. Ad alias delectus dolorem aperiam. Illo quasi mollitia libero ut.,Activo,Rural
4665,4a250eca-74f4-11ed-be5f-0242ac1c000c,Instituto José Mari Bertrán,josé mari.bertrán@hotmail.com,0933059326,Minima dolorum eaque ratione nesciunt culpa maxime. Quo quaerat sequi illum sed commodi et. Odit praesentium nisi quae eveniet omnis rem.,Activo,Urbano
4666,4a250f38-74f4-11ed-be5f-0242ac1c000c,Instituto Lidia Piña,lidia.piña@hotmail.com,0935811733,Itaque esse consequatur. Aliquam porro magnam beatae illum quis deleniti. Quas eum laudantium aut.,Activo,Rural
4667,4a250fa6-74f4-11ed-be5f-0242ac1c000c,Instituto Alma Arroyo,alma.arroyo@hotmail.com,0958965699,Sed fugiat laboriosam laudantium dolor dolor nostrum adipisci. Architecto nihil repellendus tempore exercitationem. Eius iusto repudiandae esse quaerat impedit.,Inactivo,Rural
4668,4a251014-74f4-11ed-be5f-0242ac1c000c,Instituto Amarilis Abella,amarilis.abella@hotmail.com,0963021266,Accusantium adipisci nihil culpa. Asperiores distinctio repudiandae blanditiis ullam.,Inactivo,Urbano
4669,4a251082-74f4-11ed-be5f-0242ac1c000c,Universidad Cándida Rodríguez,cándida.rodríguez@hotmail.com,0920320502,Eos exercitationem at illo aliquam omnis. Eius cumque mollitia quidem. Necessitatibus consequatur fugiat reiciendis exercitationem voluptatum.,Activo,Rural
4670,4a2510f0-74f4-11ed-be5f-0242ac1c000c,Instituto Cándido Crespi,cándido.crespi@hotmail.com,0902798499,Sequi quam sed est vel blanditiis quas. Deserunt incidunt perferendis ducimus cum adipisci expedita.,Inactivo,Rural
4671,4a251168-74f4-11ed-be5f-0242ac1c000c,Instituto Jafet Fortuny,jafet.fortuny@hotmail.com,0994833968,Voluptatibus et omnis aliquam maxime ipsa. Quia harum vel id. Nisi voluptas aperiam sed sint suscipit adipisci.,Activo,Rural
4672,4a2511d6-74f4-11ed-be5f-0242ac1c000c,Universidad Eligio Benet,eligio.benet@hotmail.com,0923465929,Rem rem sequi rerum quis quod dignissimos. Labore nesciunt similique laboriosam iure. Corrupti quibusdam culpa nostrum.,Activo,Rural
4673,4a251244-74f4-11ed-be5f-0242ac1c000c,Instituto Julieta Hoz,julieta.hoz@hotmail.com,0994496182,Animi magnam maxime cumque veritatis quia assumenda. Adipisci cupiditate ratione. Minima eaque atque quos.,Inactivo,Urbano
4674,4a2512b2-74f4-11ed-be5f-0242ac1c000c,Universidad Juliana Jáuregui,juliana.jáuregui@hotmail.com,0968542992,Similique minus ducimus eum quas deserunt. Ex ratione quas consectetur.,Inactivo,Rural
4675,4a251320-74f4-11ed-be5f-0242ac1c000c,Instituto Micaela Becerra,micaela.becerra@hotmail.com,0949672028,Doloribus ut quam facilis maiores. Suscipit nostrum architecto unde eius aliquam. Asperiores delectus maiores in qui.,Inactivo,Rural
4676,4a251398-74f4-11ed-be5f-0242ac1c000c,Universidad Isidora Jimenez,isidora.jimenez@hotmail.com,0911381336,Veniam assumenda reprehenderit suscipit aperiam hic. Tenetur laborum error esse rem magni. Blanditiis impedit veritatis mollitia.,Activo,Rural
4677,4a2513fc-74f4-11ed-be5f-0242ac1c000c,Instituto Artemio Fiol,artemio.fiol@hotmail.com,0973281981,Natus asperiores ad dolor nisi rem. Quasi repellendus autem quo necessitatibus nulla. Possimus minima dolorum aperiam expedita molestiae libero.,Inactivo,Rural
4678,4a251474-74f4-11ed-be5f-0242ac1c000c,Instituto Palmira Lozano,palmira.lozano@hotmail.com,0988629034,Deserunt voluptates beatae iusto. Iste itaque itaque voluptate illo suscipit. Quae molestiae eos reiciendis nulla neque ullam inventore. Reprehenderit odit veritatis deleniti blanditiis officia esse.,Inactivo,Urbano
4679,4a2514e2-74f4-11ed-be5f-0242ac1c000c,Instituto Isabel Aguilera,isabel.aguilera@hotmail.com,0976338458,Repellendus accusantium laudantium alias doloribus autem assumenda laborum. Ab totam quisquam voluptatibus.,Inactivo,Urbano
4680,4a251550-74f4-11ed-be5f-0242ac1c000c,Universidad Olalla Rosa,olalla.rosa@hotmail.com,0986609859,Illo omnis inventore distinctio dicta nam eum. Natus repudiandae rerum magni qui a. Enim aliquam eos molestias aut.,Inactivo,Rural
4681,4a2515be-74f4-11ed-be5f-0242ac1c000c,Universidad Ale Casares,ale.casares@hotmail.com,0921087567,Quae maiores iste ut fuga. Nostrum atque perspiciatis architecto laboriosam itaque. Vel a doloribus nihil deleniti.,Inactivo,Urbano
4682,4a251636-74f4-11ed-be5f-0242ac1c000c,Instituto Jose Carlos Mulet,jose carlos.mulet@hotmail.com,0919484442,Natus doloremque sed natus non. Iste quam architecto optio.,Activo,Rural
4683,4a25169a-74f4-11ed-be5f-0242ac1c000c,Instituto Amor Morata,amor.morata@hotmail.com,0929778616,Facere hic possimus enim aperiam numquam. Cum voluptatem veniam nihil impedit odio. Aut voluptates dolorum ullam non.,Activo,Rural
4684,4a251712-74f4-11ed-be5f-0242ac1c000c,Instituto Benito Jover,benito.jover@hotmail.com,0925638796,Atque quasi voluptatum fugit. Dolores perspiciatis alias fuga. Dolores rerum dignissimos laudantium porro illo.,Inactivo,Rural
4685,4a251780-74f4-11ed-be5f-0242ac1c000c,Instituto Amancio Clemente,amancio.clemente@hotmail.com,0990417026,Ea dolor similique perspiciatis temporibus aperiam aliquid nihil. Odit cupiditate perspiciatis vel quas ipsa.,Inactivo,Urbano
4686,4a2517f8-74f4-11ed-be5f-0242ac1c000c,Universidad Salvador Mayo,salvador.mayo@hotmail.com,0905966614,Ullam rerum ab eius quidem earum consequuntur et. Labore molestiae labore beatae maiores quia. Exercitationem similique quo et dignissimos.,Activo,Rural
4687,4a251866-74f4-11ed-be5f-0242ac1c000c,Universidad Vasco Alcaraz,vasco.alcaraz@hotmail.com,0960033331,Ratione rem ipsam nisi minima occaecati enim. Saepe cum sint quidem deleniti molestias.,Inactivo,Rural
4688,4a2518d4-74f4-11ed-be5f-0242ac1c000c,Instituto Maricela Santiago,maricela.santiago@hotmail.com,0957009071,Delectus vel quia tenetur. Accusantium similique nostrum assumenda laboriosam.,Inactivo,Rural
4689,4a251942-74f4-11ed-be5f-0242ac1c000c,Instituto Dorotea Polo,dorotea.polo@hotmail.com,0931080175,Odit dicta sint tenetur quae. Expedita incidunt modi incidunt. Ea optio delectus unde dolorem in aut.,Inactivo,Urbano
4690,4a2519ba-74f4-11ed-be5f-0242ac1c000c,Instituto Ernesto Lozano,ernesto.lozano@hotmail.com,0921476780,Aperiam fugiat quam quisquam nulla reprehenderit quos nobis. Quos excepturi ea aperiam nemo ipsum animi. Magnam maiores ullam laborum corrupti quaerat deleniti.,Inactivo,Rural
4691,4a251a1e-74f4-11ed-be5f-0242ac1c000c,Instituto Amando Izaguirre,amando.izaguirre@hotmail.com,0915575180,Sint asperiores quibusdam illum aperiam similique molestias. In aliquid cupiditate nam voluptate.,Inactivo,Rural
4692,4a251a8c-74f4-11ed-be5f-0242ac1c000c,Instituto Yéssica Girona,yéssica.girona@hotmail.com,0930464962,Quia eligendi cumque odio. Exercitationem neque nesciunt ullam. Voluptatem voluptate pariatur nisi quisquam nostrum.,Activo,Rural
4693,4a251af0-74f4-11ed-be5f-0242ac1c000c,Instituto Marianela Ponce,marianela.ponce@hotmail.com,0952019284,Ex facilis reiciendis modi fugit. Laboriosam occaecati recusandae asperiores tempora necessitatibus necessitatibus.,Activo,Urbano
4694,4a251b5e-74f4-11ed-be5f-0242ac1c000c,Universidad Camilo Aramburu,camilo.aramburu@hotmail.com,0962916053,Velit earum totam magni unde veritatis. Explicabo eius expedita sapiente ut consectetur non.,Activo,Urbano
4695,4a251bcc-74f4-11ed-be5f-0242ac1c000c,Instituto Elba Cortes,elba.cortes@hotmail.com,0941136513,Est quisquam non numquam praesentium. Commodi modi reiciendis veniam doloremque veniam. Recusandae in architecto maiores animi.,Inactivo,Urbano
4696,4a251c58-74f4-11ed-be5f-0242ac1c000c,Instituto Marcia Garmendia,marcia.garmendia@hotmail.com,0969665993,Omnis nihil eius autem. Nemo quisquam dolores tempore dolorum.,Activo,Rural
4697,4a251cd0-74f4-11ed-be5f-0242ac1c000c,Universidad Candelas Montoya,candelas.montoya@hotmail.com,0985600839,Cupiditate necessitatibus ab. Veritatis molestias assumenda placeat tenetur commodi nisi. Blanditiis labore necessitatibus cum placeat eaque.,Activo,Rural
4698,4a251e7e-74f4-11ed-be5f-0242ac1c000c,Universidad Andrés Felipe Doménech,andrés felipe.doménech@hotmail.com,0966897593,At voluptatibus iste inventore ullam modi quos expedita. Reiciendis molestias consectetur ratione iure commodi. Perspiciatis vero voluptates nemo at.,Activo,Urbano
4699,4a251f32-74f4-11ed-be5f-0242ac1c000c,Universidad Perlita Valdés,perlita.valdés@hotmail.com,0965311898,Corrupti dolorum exercitationem recusandae. Magni asperiores quibusdam architecto quasi. Eius nemo cumque non.,Inactivo,Rural
4700,4a251faa-74f4-11ed-be5f-0242ac1c000c,Instituto Candelas Manrique,candelas.manrique@hotmail.com,0997365664,Vero beatae beatae qui. Facilis sapiente ipsam repellendus molestias.,Inactivo,Rural
4701,4a252018-74f4-11ed-be5f-0242ac1c000c,Instituto Juan José García,juan josé.garcía@hotmail.com,0988355281,Excepturi dolore nobis rem a assumenda. Maxime soluta ut assumenda doloremque.,Inactivo,Rural
4702,4a252086-74f4-11ed-be5f-0242ac1c000c,Universidad Dani Cuervo,dani.cuervo@hotmail.com,0904606941,Est officia ab dolore repellat dignissimos cumque alias. Mollitia inventore accusantium animi. Delectus accusamus sint natus.,Inactivo,Urbano
4703,4a2520f4-74f4-11ed-be5f-0242ac1c000c,Instituto Ana Urrutia,ana.urrutia@hotmail.com,0907653014,Amet reiciendis nostrum a. Doloribus dicta quam.,Inactivo,Rural
4704,4a252162-74f4-11ed-be5f-0242ac1c000c,Universidad Cirino Tena,cirino.tena@hotmail.com,0922971655,Ducimus animi similique dolore eaque explicabo. Possimus facilis tempora repudiandae.,Inactivo,Rural
4705,4a2521d0-74f4-11ed-be5f-0242ac1c000c,Instituto Lourdes Perera,lourdes.perera@hotmail.com,0991949834,Asperiores rerum vel. Tenetur laborum laborum repudiandae dolore. Deserunt reprehenderit ad maiores.,Inactivo,Rural
4706,4a252252-74f4-11ed-be5f-0242ac1c000c,Universidad Virgilio Abellán,virgilio.abellán@hotmail.com,0996442471,Soluta debitis quaerat esse. Placeat iste ipsam quae quod maiores.,Activo,Urbano
4707,4a2522c0-74f4-11ed-be5f-0242ac1c000c,Universidad Mauricio Vilar,mauricio.vilar@hotmail.com,0929128935,Perspiciatis fuga autem corrupti est saepe vitae. Dolorum nam error ab aperiam blanditiis neque. Aliquam amet iusto velit cupiditate voluptas.,Inactivo,Rural
4708,4a25232e-74f4-11ed-be5f-0242ac1c000c,Universidad Juan Ferrera,juan.ferrera@hotmail.com,0935276750,Aut eaque non. Accusamus quos quisquam tenetur consectetur quisquam voluptatem.,Activo,Urbano
4709,4a25239c-74f4-11ed-be5f-0242ac1c000c,Universidad Miriam Pineda,miriam.pineda@hotmail.com,0963599144,Modi labore autem autem placeat nisi. Nulla dolor dignissimos totam veniam sed. Rerum perferendis natus omnis. Vitae expedita quod explicabo.,Inactivo,Rural
4710,4a25240a-74f4-11ed-be5f-0242ac1c000c,Universidad Priscila Grande,priscila.grande@hotmail.com,0902222479,Maxime praesentium molestias. Ducimus quam aliquam perferendis quisquam nobis cum. Ipsum odio officia rerum corrupti.,Inactivo,Urbano
4711,4a252478-74f4-11ed-be5f-0242ac1c000c,Instituto Carmina Barros,carmina.barros@hotmail.com,0929362338,Alias quasi ipsum eligendi. Necessitatibus culpa dolore veritatis. Officiis sunt optio quod earum illum.,Inactivo,Urbano
4712,4a2524e6-74f4-11ed-be5f-0242ac1c000c,Universidad Pascuala Guijarro,pascuala.guijarro@hotmail.com,0963363615,Quo possimus suscipit dolore. Praesentium natus quisquam eum incidunt totam delectus. Cupiditate error repellendus cum vitae reprehenderit.,Activo,Rural
4713,4a252554-74f4-11ed-be5f-0242ac1c000c,Instituto Rogelio Moya,rogelio.moya@hotmail.com,0931413739,Accusantium repudiandae perferendis possimus enim ipsam odit excepturi. Distinctio doloribus aspernatur animi eveniet dolorum tenetur. Ex tempore et in.,Inactivo,Urbano
4714,4a2525e0-74f4-11ed-be5f-0242ac1c000c,Universidad Bárbara Fernández,bárbara.fernández@hotmail.com,0957381446,Quo omnis asperiores ad minima qui. Dicta aliquam aut iste numquam. Odio aliquam amet incidunt sed molestiae neque tempore.,Activo,Rural
4715,4a252658-74f4-11ed-be5f-0242ac1c000c,Universidad Gervasio Carlos,gervasio.carlos@hotmail.com,0928310271,Veritatis accusantium voluptate. Sit ex impedit provident.,Inactivo,Rural
4716,4a2526c6-74f4-11ed-be5f-0242ac1c000c,Instituto Pelayo Mendoza,pelayo.mendoza@hotmail.com,0925691582,Qui dolor explicabo enim possimus. Ipsam illo accusamus debitis assumenda iste cum. Quidem sequi cumque dicta eveniet.,Inactivo,Rural
4717,4a25273e-74f4-11ed-be5f-0242ac1c000c,Universidad Ciro Morell,ciro.morell@hotmail.com,0961308050,Aut voluptates similique harum esse natus. Libero facere excepturi at minus consequuntur autem placeat. Reprehenderit aliquid voluptatem rerum nihil odit.,Activo,Rural
4718,4a2527ac-74f4-11ed-be5f-0242ac1c000c,Instituto Amancio Company,amancio.company@hotmail.com,0908227848,Atque quis modi. Repellendus atque voluptatum cupiditate saepe.,Activo,Rural
4719,4a252810-74f4-11ed-be5f-0242ac1c000c,Instituto Eladio Zamora,eladio.zamora@hotmail.com,0981199094,Sed molestiae veritatis veniam maiores odit. Hic pariatur suscipit totam facilis quasi.,Activo,Urbano
4720,4a25287e-74f4-11ed-be5f-0242ac1c000c,Universidad América Ferrández,américa.ferrández@hotmail.com,0930499793,Repudiandae eaque quae at facilis ea. Laudantium est voluptatum minus facere. Porro nesciunt nihil odit odio ex.,Activo,Urbano
4721,4a2528e2-74f4-11ed-be5f-0242ac1c000c,Universidad Jordana Puerta,jordana.puerta@hotmail.com,0940762407,Qui corrupti dolores optio. Totam est labore doloribus libero sit laborum. Voluptatum eum aut quos.,Inactivo,Rural
4722,4a252964-74f4-11ed-be5f-0242ac1c000c,Instituto Jessica Peralta,jessica.peralta@hotmail.com,0968453566,Quidem provident repellat quo quod rem. Eligendi adipisci porro vero odio iste.,Inactivo,Rural
4723,4a2529d2-74f4-11ed-be5f-0242ac1c000c,Instituto Alba Moliner,alba.moliner@hotmail.com,0903655019,Nihil cupiditate reprehenderit minus aliquid amet.,Activo,Rural
4724,4a252a40-74f4-11ed-be5f-0242ac1c000c,Instituto María Tovar,maría.tovar@hotmail.com,0970755304,Iusto accusamus natus voluptatem voluptates magnam sed. Tempore numquam minima quidem aperiam iure aperiam. Inventore quis maxime.,Inactivo,Rural
4725,4a252aae-74f4-11ed-be5f-0242ac1c000c,Instituto Laura Pazos,laura.pazos@hotmail.com,0938295786,Totam doloremque magni modi. Dolores necessitatibus cupiditate molestiae magnam repudiandae.,Activo,Rural
4726,4a252b1c-74f4-11ed-be5f-0242ac1c000c,Universidad Clemente Higueras,clemente.higueras@hotmail.com,0975555967,Ex deleniti debitis nam voluptatem amet fuga. Eum blanditiis totam neque. Veritatis ipsum tempora adipisci.,Inactivo,Rural
4727,4a252b8a-74f4-11ed-be5f-0242ac1c000c,Instituto Baltasar Garrido,baltasar.garrido@hotmail.com,0924597027,Vitae temporibus quod ducimus dolore modi consequuntur. Molestiae quas impedit nobis cupiditate nihil tenetur debitis. Quam perspiciatis sint beatae numquam.,Activo,Urbano
4728,4a252c20-74f4-11ed-be5f-0242ac1c000c,Universidad Corona Garcia,corona.garcia@hotmail.com,0951284034,Natus consequuntur recusandae repellendus laborum.,Inactivo,Urbano
4729,4a252c98-74f4-11ed-be5f-0242ac1c000c,Universidad Sandalio Acero,sandalio.acero@hotmail.com,0937200509,Porro quasi enim fugit voluptate fuga. Consectetur nemo nemo blanditiis sint quaerat earum.,Activo,Urbano
4730,4a252d06-74f4-11ed-be5f-0242ac1c000c,Universidad Benigna Seco,benigna.seco@hotmail.com,0958575210,Ullam fugiat harum aspernatur adipisci. Occaecati perferendis iure.,Activo,Rural
4731,4a252d74-74f4-11ed-be5f-0242ac1c000c,Universidad Obdulia Acero,obdulia.acero@hotmail.com,0952013658,Tenetur aspernatur voluptas iure minus et placeat asperiores. Voluptas necessitatibus saepe.,Activo,Urbano
4732,4a252de2-74f4-11ed-be5f-0242ac1c000c,Instituto Teodoro Blanes,teodoro.blanes@hotmail.com,0984247410,Repellendus enim deleniti doloremque temporibus provident. Quaerat laborum voluptatibus nisi iusto. Architecto odio dolor similique excepturi.,Activo,Rural
4733,4a252e50-74f4-11ed-be5f-0242ac1c000c,Universidad María Teresa Torralba,maría teresa.torralba@hotmail.com,0905446892,Soluta earum quisquam fugiat odio illo vitae magni. Dolor distinctio delectus quas.,Activo,Urbano
4734,4a252ec8-74f4-11ed-be5f-0242ac1c000c,Instituto Prudencia Villanueva,prudencia.villanueva@hotmail.com,0904365381,Doloribus officiis ut eius eum eligendi pariatur incidunt. Libero debitis maxime esse odio molestias earum.,Activo,Rural
4735,4a252f36-74f4-11ed-be5f-0242ac1c000c,Universidad Mercedes Prats,mercedes.prats@hotmail.com,0900649408,Tenetur magni aspernatur. Quaerat error voluptatem consectetur.,Activo,Urbano
4736,4a252fa4-74f4-11ed-be5f-0242ac1c000c,Instituto Carlito Hoyos,carlito.hoyos@hotmail.com,0926876826,Iure porro culpa aliquam unde iusto est. Cum dolores hic. Repellat iste necessitatibus atque ab sint. Rerum nostrum ducimus odio optio omnis.,Activo,Urbano
4737,4a253012-74f4-11ed-be5f-0242ac1c000c,Universidad Isaac Dueñas,isaac.dueñas@hotmail.com,0933677246,Mollitia ab ipsa culpa molestiae odio animi sit. Architecto non itaque adipisci.,Inactivo,Urbano
4738,4a253094-74f4-11ed-be5f-0242ac1c000c,Instituto Gala Clemente,gala.clemente@hotmail.com,0992739112,Quae quisquam soluta consequatur. Officia illum minima est eius aliquid adipisci inventore.,Inactivo,Rural
4739,4a2530f8-74f4-11ed-be5f-0242ac1c000c,Universidad Adriana Zabala,adriana.zabala@hotmail.com,0950094801,Nam tempora ipsa neque dicta. Velit labore voluptas similique incidunt error impedit. Modi laboriosam vero dolor labore.,Inactivo,Urbano
4740,4a253170-74f4-11ed-be5f-0242ac1c000c,Instituto Adora Roman,adora.roman@hotmail.com,0925472281,Sit veniam ex molestiae veniam hic. Culpa ullam nemo odio vitae. Perspiciatis ipsum aut libero itaque.,Activo,Rural
4741,4a2531e8-74f4-11ed-be5f-0242ac1c000c,Instituto Alexandra Román,alexandra.román@hotmail.com,0923135718,Nostrum cumque iure molestias ratione nobis odio. Cum blanditiis voluptatum dolorem harum.,Inactivo,Urbano
4742,4a253256-74f4-11ed-be5f-0242ac1c000c,Instituto Nélida Castells,nélida.castells@hotmail.com,0901446792,Optio asperiores ullam doloremque animi. Sapiente totam eveniet cupiditate iure.,Activo,Urbano
4743,4a2532d8-74f4-11ed-be5f-0242ac1c000c,Instituto Guadalupe Bou,guadalupe.bou@hotmail.com,0941490141,Excepturi omnis natus eligendi minus earum.,Activo,Urbano
4744,4a253350-74f4-11ed-be5f-0242ac1c000c,Instituto Elpidio Montalbán,elpidio.montalbán@hotmail.com,0939639315,Dignissimos impedit at magni. Eaque vero ex eum alias aliquam.,Activo,Urbano
4745,4a2533fa-74f4-11ed-be5f-0242ac1c000c,Instituto Graciano Blasco,graciano.blasco@hotmail.com,0973438265,Aut totam esse ipsum repudiandae nam. Molestiae perspiciatis sapiente velit. Maxime alias necessitatibus totam nemo tenetur.,Inactivo,Rural
4746,4a253472-74f4-11ed-be5f-0242ac1c000c,Instituto Vicente Alberto,vicente.alberto@hotmail.com,0926518835,Ipsa fugit iusto quibusdam. Soluta ratione nesciunt dolores necessitatibus fugiat id distinctio.,Inactivo,Rural
4747,4a2534ea-74f4-11ed-be5f-0242ac1c000c,Universidad Sebastian Chaparro,sebastian.chaparro@hotmail.com,0942631197,Occaecati dolorem distinctio beatae sed quam dolore. Atque assumenda dignissimos cumque ut iste culpa.,Inactivo,Rural
4748,4a253562-74f4-11ed-be5f-0242ac1c000c,Universidad Víctor Cordero,víctor.cordero@hotmail.com,0946079409,Eius optio laborum exercitationem officiis fugit sequi. Labore illum tempore non nihil qui autem. Reiciendis ea suscipit fugit asperiores.,Activo,Rural
4749,4a2535da-74f4-11ed-be5f-0242ac1c000c,Instituto Victor Manuel Crespo,victor manuel.crespo@hotmail.com,0923318087,Nobis ratione quo tempore. Officia cupiditate quia modi natus asperiores tempora cum.,Activo,Urbano
4750,4a253652-74f4-11ed-be5f-0242ac1c000c,Instituto Lourdes Cuadrado,lourdes.cuadrado@hotmail.com,0906400418,Nam laudantium nostrum repellendus dolores dolor deleniti.,Inactivo,Rural
4751,4a2536ca-74f4-11ed-be5f-0242ac1c000c,Instituto Isaías Bartolomé,isaías.bartolomé@hotmail.com,0905450176,Asperiores voluptate pariatur quae minus. Atque cupiditate possimus qui numquam iste debitis officiis. Consequuntur nam perferendis fugiat illo tenetur error. Architecto odit dicta quidem fugiat consequuntur harum laborum.,Activo,Urbano
4752,4a253742-74f4-11ed-be5f-0242ac1c000c,Universidad Kike Piñeiro,kike.piñeiro@hotmail.com,0965075439,Deleniti omnis similique dignissimos.,Inactivo,Urbano
4753,4a2537b0-74f4-11ed-be5f-0242ac1c000c,Universidad Telmo Quero,telmo.quero@hotmail.com,0922033087,Amet neque at. Quod molestias culpa.,Activo,Urbano
4754,4a253e7c-74f4-11ed-be5f-0242ac1c000c,Universidad Antonia Catalá,antonia.catalá@hotmail.com,0917688795,Quasi repellat rem ad exercitationem laudantium. Quasi dolores dolore eum earum. Aut consequatur voluptate mollitia occaecati labore sit.,Activo,Urbano
4755,4a253f58-74f4-11ed-be5f-0242ac1c000c,Instituto Gervasio Alegre,gervasio.alegre@hotmail.com,0977494370,A sint ex iusto repellendus. Nemo dicta nemo.,Activo,Urbano
4756,4a253fe4-74f4-11ed-be5f-0242ac1c000c,Universidad René Ferrán,rené.ferrán@hotmail.com,0951188620,Sapiente commodi excepturi eveniet. Deleniti cum officiis cum. Culpa tenetur placeat nobis in.,Activo,Rural
