,ID_Exa,Fecha_Exa,Estado_Exa,Puntaje_Exa
3937,8c333080-74f4-11ed-9ddf-0242ac1c000c,2022-09-08,Inactivo,568
3938,8c3331ca-74f4-11ed-9ddf-0242ac1c000c,2022-01-12,Inactivo,590
3939,8c333292-74f4-11ed-9ddf-0242ac1c000c,2022-01-26,Activo,973
3940,8c333350-74f4-11ed-9ddf-0242ac1c000c,2022-11-27,Inactivo,709
3941,8c33340e-74f4-11ed-9ddf-0242ac1c000c,2022-10-20,Inactivo,642
3942,8c333594-74f4-11ed-9ddf-0242ac1c000c,2022-09-28,Inactivo,889
3943,8c33365c-74f4-11ed-9ddf-0242ac1c000c,2022-02-11,Activo,749
3944,8c333710-74f4-11ed-9ddf-0242ac1c000c,2022-03-01,Activo,594
3945,8c33386e-74f4-11ed-9ddf-0242ac1c000c,2022-10-15,Inactivo,706
3946,8c333936-74f4-11ed-9ddf-0242ac1c000c,2022-08-21,Activo,516
3947,8c3339f4-74f4-11ed-9ddf-0242ac1c000c,2022-06-18,Activo,711
3948,8c333aa8-74f4-11ed-9ddf-0242ac1c000c,2022-03-17,Inactivo,872
3949,8c333c10-74f4-11ed-9ddf-0242ac1c000c,2022-10-01,Inactivo,596
3950,8c333cce-74f4-11ed-9ddf-0242ac1c000c,2022-08-03,Inactivo,724
3951,8c33469c-74f4-11ed-9ddf-0242ac1c000c,2022-07-05,Activo,985
3952,8c334796-74f4-11ed-9ddf-0242ac1c000c,2022-01-14,Activo,470
3953,8c334994-74f4-11ed-9ddf-0242ac1c000c,2022-04-11,Activo,919
3954,8c334a70-74f4-11ed-9ddf-0242ac1c000c,2022-04-21,Activo,645
3955,8c334b24-74f4-11ed-9ddf-0242ac1c000c,2022-08-05,Inactivo,548
3956,8c334bd8-74f4-11ed-9ddf-0242ac1c000c,2022-10-07,Inactivo,829
3957,8c334d40-74f4-11ed-9ddf-0242ac1c000c,2022-08-26,Activo,874
3958,8c334df4-74f4-11ed-9ddf-0242ac1c000c,2022-04-18,Activo,437
3959,8c334e9e-74f4-11ed-9ddf-0242ac1c000c,2022-07-13,Inactivo,974
3960,8c335010-74f4-11ed-9ddf-0242ac1c000c,2022-03-11,Activo,668
3961,8c3350ec-74f4-11ed-9ddf-0242ac1c000c,2022-01-23,Inactivo,528
3962,8c3351aa-74f4-11ed-9ddf-0242ac1c000c,2022-08-07,Activo,951
3963,8c335254-74f4-11ed-9ddf-0242ac1c000c,2022-03-25,Activo,975
3964,8c3353d0-74f4-11ed-9ddf-0242ac1c000c,2022-01-30,Activo,847
3965,8c33548e-74f4-11ed-9ddf-0242ac1c000c,2022-02-17,Inactivo,975
3966,8c335542-74f4-11ed-9ddf-0242ac1c000c,2022-05-17,Activo,819
3967,8c3356a0-74f4-11ed-9ddf-0242ac1c000c,2022-10-20,Activo,847
3968,8c33577c-74f4-11ed-9ddf-0242ac1c000c,2022-05-05,Inactivo,528
3969,8c33583a-74f4-11ed-9ddf-0242ac1c000c,2022-01-04,Inactivo,427
3970,8c3358f8-74f4-11ed-9ddf-0242ac1c000c,2022-06-02,Inactivo,911
3971,8c335aba-74f4-11ed-9ddf-0242ac1c000c,2022-11-11,Inactivo,833
3972,8c335b78-74f4-11ed-9ddf-0242ac1c000c,2022-06-03,Inactivo,753
3973,8c335c22-74f4-11ed-9ddf-0242ac1c000c,2022-04-08,Activo,477
3974,8c335d80-74f4-11ed-9ddf-0242ac1c000c,2022-10-21,Inactivo,894
3975,8c335e3e-74f4-11ed-9ddf-0242ac1c000c,2022-11-24,Activo,721
3976,8c335ef2-74f4-11ed-9ddf-0242ac1c000c,2022-11-17,Activo,985
3977,8c335fa6-74f4-11ed-9ddf-0242ac1c000c,2022-10-09,Activo,869
3978,8c336140-74f4-11ed-9ddf-0242ac1c000c,2022-01-08,Activo,863
3979,8c336208-74f4-11ed-9ddf-0242ac1c000c,2022-02-10,Activo,430
3980,8c3362bc-74f4-11ed-9ddf-0242ac1c000c,2022-03-17,Inactivo,714
3981,8c3364c4-74f4-11ed-9ddf-0242ac1c000c,2022-01-05,Inactivo,958
3982,8c3365f0-74f4-11ed-9ddf-0242ac1c000c,2022-06-21,Activo,490
3983,8c3366a4-74f4-11ed-9ddf-0242ac1c000c,2022-01-15,Activo,948
3984,8c336758-74f4-11ed-9ddf-0242ac1c000c,2022-01-31,Inactivo,744
3985,8c3368e8-74f4-11ed-9ddf-0242ac1c000c,2022-08-27,Activo,995
3986,8c3369a6-74f4-11ed-9ddf-0242ac1c000c,2022-09-12,Inactivo,769
3987,8c336a5a-74f4-11ed-9ddf-0242ac1c000c,2022-11-11,Inactivo,480
3988,8c336bb8-74f4-11ed-9ddf-0242ac1c000c,2022-10-03,Inactivo,629
3989,8c336c76-74f4-11ed-9ddf-0242ac1c000c,2022-05-09,Activo,649
3990,8c336d2a-74f4-11ed-9ddf-0242ac1c000c,2022-06-19,Inactivo,622
3991,8c336dd4-74f4-11ed-9ddf-0242ac1c000c,2022-07-03,Inactivo,659
3992,8c336f32-74f4-11ed-9ddf-0242ac1c000c,2022-08-05,Inactivo,407
3993,8c336ff0-74f4-11ed-9ddf-0242ac1c000c,2022-07-16,Inactivo,873
3994,8c3370a4-74f4-11ed-9ddf-0242ac1c000c,2022-07-18,Activo,780
3995,8c33722a-74f4-11ed-9ddf-0242ac1c000c,2022-07-16,Activo,437
3996,8c33731a-74f4-11ed-9ddf-0242ac1c000c,2022-02-16,Inactivo,738
3997,8c3373ce-74f4-11ed-9ddf-0242ac1c000c,2022-07-25,Activo,598
3998,8c337522-74f4-11ed-9ddf-0242ac1c000c,2022-09-01,Activo,685
3999,8c3375f4-74f4-11ed-9ddf-0242ac1c000c,2022-05-20,Inactivo,869
4000,8c3376a8-74f4-11ed-9ddf-0242ac1c000c,2022-11-24,Inactivo,835
4001,8c337752-74f4-11ed-9ddf-0242ac1c000c,2022-07-30,Activo,603
4002,8c3378ba-74f4-11ed-9ddf-0242ac1c000c,2022-03-13,Activo,546
4003,8c3379a0-74f4-11ed-9ddf-0242ac1c000c,2022-05-19,Inactivo,520
4004,8c337a54-74f4-11ed-9ddf-0242ac1c000c,2022-10-07,Activo,868
4005,8c337bb2-74f4-11ed-9ddf-0242ac1c000c,2022-08-05,Activo,825
4006,8c337c84-74f4-11ed-9ddf-0242ac1c000c,2022-08-26,Inactivo,759
4007,8c337d38-74f4-11ed-9ddf-0242ac1c000c,2022-04-12,Inactivo,458
4008,8c337dec-74f4-11ed-9ddf-0242ac1c000c,2022-04-06,Inactivo,449
4009,8c337f40-74f4-11ed-9ddf-0242ac1c000c,2022-05-21,Activo,693
4010,8c33803a-74f4-11ed-9ddf-0242ac1c000c,2022-01-06,Inactivo,842
4011,8c338102-74f4-11ed-9ddf-0242ac1c000c,2022-11-29,Inactivo,697
4012,8c3384e0-74f4-11ed-9ddf-0242ac1c000c,2022-03-22,Activo,964
4013,8c338800-74f4-11ed-9ddf-0242ac1c000c,2022-08-28,Activo,713
4014,8c338968-74f4-11ed-9ddf-0242ac1c000c,2022-01-09,Activo,549
4015,8c338a26-74f4-11ed-9ddf-0242ac1c000c,2022-02-10,Inactivo,809
4016,8c338ada-74f4-11ed-9ddf-0242ac1c000c,2022-09-13,Inactivo,422
4017,8c338fa8-74f4-11ed-9ddf-0242ac1c000c,2022-10-12,Inactivo,706
4018,8c339098-74f4-11ed-9ddf-0242ac1c000c,2022-05-08,Inactivo,992
4019,8c33914c-74f4-11ed-9ddf-0242ac1c000c,2022-05-23,Inactivo,693
4020,8c33920a-74f4-11ed-9ddf-0242ac1c000c,2022-06-15,Inactivo,557
4021,8c339390-74f4-11ed-9ddf-0242ac1c000c,2022-04-02,Activo,514
4022,8c339458-74f4-11ed-9ddf-0242ac1c000c,2022-02-18,Inactivo,765
4023,8c339516-74f4-11ed-9ddf-0242ac1c000c,2022-06-22,Activo,774
4024,8c33967e-74f4-11ed-9ddf-0242ac1c000c,2022-03-18,Inactivo,401
4025,8c33973c-74f4-11ed-9ddf-0242ac1c000c,2022-02-20,Activo,910
4026,8c3397e6-74f4-11ed-9ddf-0242ac1c000c,2022-02-23,Activo,503
4027,8c339886-74f4-11ed-9ddf-0242ac1c000c,2022-03-05,Activo,811
4028,8c339994-74f4-11ed-9ddf-0242ac1c000c,2022-02-24,Inactivo,743
4029,8c339a0c-74f4-11ed-9ddf-0242ac1c000c,2022-08-31,Inactivo,437
4030,8c339a7a-74f4-11ed-9ddf-0242ac1c000c,2022-06-14,Inactivo,733
4031,8c339ae8-74f4-11ed-9ddf-0242ac1c000c,2022-07-14,Activo,969
4032,8c339b56-74f4-11ed-9ddf-0242ac1c000c,2022-09-26,Activo,708
4033,8c339bc4-74f4-11ed-9ddf-0242ac1c000c,2022-09-25,Activo,646
4034,8c339ce6-74f4-11ed-9ddf-0242ac1c000c,2022-07-13,Activo,941
4035,8c339d68-74f4-11ed-9ddf-0242ac1c000c,2022-01-03,Activo,501
4036,8c339de0-74f4-11ed-9ddf-0242ac1c000c,2022-09-16,Inactivo,795
4037,8c339e4e-74f4-11ed-9ddf-0242ac1c000c,2022-03-10,Inactivo,424
4038,8c339ebc-74f4-11ed-9ddf-0242ac1c000c,2022-07-07,Inactivo,797
4039,8c339fa2-74f4-11ed-9ddf-0242ac1c000c,2022-06-20,Activo,970
4040,8c33a024-74f4-11ed-9ddf-0242ac1c000c,2022-08-13,Activo,612
4041,8c33a09c-74f4-11ed-9ddf-0242ac1c000c,2022-07-24,Activo,982
4042,8c33a10a-74f4-11ed-9ddf-0242ac1c000c,2022-07-24,Activo,663
4043,8c33a178-74f4-11ed-9ddf-0242ac1c000c,2022-03-31,Activo,770
4044,8c33a1f0-74f4-11ed-9ddf-0242ac1c000c,2022-09-05,Activo,823
4045,8c33a2d6-74f4-11ed-9ddf-0242ac1c000c,2022-07-09,Inactivo,800
4046,8c33a34e-74f4-11ed-9ddf-0242ac1c000c,2022-06-06,Inactivo,749
4047,8c33a3bc-74f4-11ed-9ddf-0242ac1c000c,2022-05-15,Activo,982
4048,8c33abbe-74f4-11ed-9ddf-0242ac1c000c,2022-04-19,Activo,542
4049,8c33ad94-74f4-11ed-9ddf-0242ac1c000c,2022-09-27,Inactivo,553
4050,8c33ae52-74f4-11ed-9ddf-0242ac1c000c,2022-10-19,Activo,491
4051,8c33af92-74f4-11ed-9ddf-0242ac1c000c,2022-10-15,Inactivo,952
4052,8c33b05a-74f4-11ed-9ddf-0242ac1c000c,2022-03-20,Inactivo,521
4053,8c33b10e-74f4-11ed-9ddf-0242ac1c000c,2022-09-21,Inactivo,781
4054,8c33b1c2-74f4-11ed-9ddf-0242ac1c000c,2022-08-03,Inactivo,906
4055,8c33b3fc-74f4-11ed-9ddf-0242ac1c000c,2022-06-16,Activo,616
4056,8c33b4d8-74f4-11ed-9ddf-0242ac1c000c,2022-09-24,Activo,568
4057,8c33b596-74f4-11ed-9ddf-0242ac1c000c,2022-07-18,Activo,682
4058,8c33b708-74f4-11ed-9ddf-0242ac1c000c,2022-06-10,Inactivo,461
4059,8c33b7da-74f4-11ed-9ddf-0242ac1c000c,2022-04-09,Inactivo,628
4060,8c33b88e-74f4-11ed-9ddf-0242ac1c000c,2022-09-02,Inactivo,752
4061,8c33b942-74f4-11ed-9ddf-0242ac1c000c,2022-11-06,Inactivo,416
4062,8c33baa0-74f4-11ed-9ddf-0242ac1c000c,2022-11-19,Inactivo,872
4063,8c33bb54-74f4-11ed-9ddf-0242ac1c000c,2022-06-14,Inactivo,863
4064,8c33bc08-74f4-11ed-9ddf-0242ac1c000c,2022-08-24,Activo,709
4065,8c33bd8e-74f4-11ed-9ddf-0242ac1c000c,2022-08-27,Activo,592
4066,8c33be74-74f4-11ed-9ddf-0242ac1c000c,2022-01-12,Inactivo,822
4067,8c33bf32-74f4-11ed-9ddf-0242ac1c000c,2022-03-04,Activo,418
4068,8c33c090-74f4-11ed-9ddf-0242ac1c000c,2022-02-27,Activo,400
4069,8c33c14e-74f4-11ed-9ddf-0242ac1c000c,2022-03-03,Inactivo,451
4070,8c33c202-74f4-11ed-9ddf-0242ac1c000c,2022-05-17,Inactivo,603
4071,8c33c2b6-74f4-11ed-9ddf-0242ac1c000c,2022-11-03,Inactivo,674
4072,8c33c40a-74f4-11ed-9ddf-0242ac1c000c,2022-11-11,Inactivo,805
4073,8c33c4d2-74f4-11ed-9ddf-0242ac1c000c,2022-04-09,Activo,537
4074,8c33c590-74f4-11ed-9ddf-0242ac1c000c,2022-07-10,Inactivo,615
4075,8c33c734-74f4-11ed-9ddf-0242ac1c000c,2022-06-27,Activo,970
4076,8c33c7fc-74f4-11ed-9ddf-0242ac1c000c,2022-04-10,Inactivo,828
4077,8c33c8b0-74f4-11ed-9ddf-0242ac1c000c,2022-03-04,Inactivo,648
4078,8c33c95a-74f4-11ed-9ddf-0242ac1c000c,2022-09-30,Activo,943
4079,8c33cab8-74f4-11ed-9ddf-0242ac1c000c,2022-07-21,Inactivo,597
4080,8c33cb58-74f4-11ed-9ddf-0242ac1c000c,2022-03-21,Activo,486
4081,8c33cbda-74f4-11ed-9ddf-0242ac1c000c,2022-04-23,Activo,470
4082,8c33cc52-74f4-11ed-9ddf-0242ac1c000c,2022-07-11,Activo,586
4083,8c33ccde-74f4-11ed-9ddf-0242ac1c000c,2022-01-06,Activo,473
4084,8c33cdec-74f4-11ed-9ddf-0242ac1c000c,2022-06-22,Inactivo,468
4085,8c33ce64-74f4-11ed-9ddf-0242ac1c000c,2022-06-26,Inactivo,794
4086,8c33ced2-74f4-11ed-9ddf-0242ac1c000c,2022-06-01,Inactivo,882
4087,8c33cf7c-74f4-11ed-9ddf-0242ac1c000c,2022-05-20,Activo,524
4088,8c33cfea-74f4-11ed-9ddf-0242ac1c000c,2022-06-04,Activo,425
4089,8c33d102-74f4-11ed-9ddf-0242ac1c000c,2022-08-18,Activo,806
4090,8c33d1a2-74f4-11ed-9ddf-0242ac1c000c,2022-01-17,Activo,840
4091,8c33d21a-74f4-11ed-9ddf-0242ac1c000c,2022-03-20,Activo,854
4092,8c33d288-74f4-11ed-9ddf-0242ac1c000c,2022-11-28,Inactivo,619
4093,8c33d2f6-74f4-11ed-9ddf-0242ac1c000c,2022-01-04,Activo,691
4094,8c33d404-74f4-11ed-9ddf-0242ac1c000c,2022-06-22,Activo,688
4095,8c33d47c-74f4-11ed-9ddf-0242ac1c000c,2022-10-12,Activo,801
4096,8c33d4f4-74f4-11ed-9ddf-0242ac1c000c,2022-05-26,Inactivo,474
4097,8c33d562-74f4-11ed-9ddf-0242ac1c000c,2022-04-27,Inactivo,895
4098,8c33d62a-74f4-11ed-9ddf-0242ac1c000c,2022-08-10,Inactivo,841
4099,8c33d738-74f4-11ed-9ddf-0242ac1c000c,2022-07-04,Activo,982
4100,8c33d800-74f4-11ed-9ddf-0242ac1c000c,2022-11-15,Activo,679
4101,8c33d8be-74f4-11ed-9ddf-0242ac1c000c,2022-06-30,Inactivo,850
4102,8c33e0a2-74f4-11ed-9ddf-0242ac1c000c,2022-04-16,Activo,574
4103,8c33e1d8-74f4-11ed-9ddf-0242ac1c000c,2022-03-13,Activo,953
4104,8c33e28c-74f4-11ed-9ddf-0242ac1c000c,2022-03-05,Inactivo,743
4105,8c33e3ea-74f4-11ed-9ddf-0242ac1c000c,2022-02-18,Activo,985
4106,8c33e4a8-74f4-11ed-9ddf-0242ac1c000c,2022-11-19,Activo,703
4107,8c33e566-74f4-11ed-9ddf-0242ac1c000c,2022-10-16,Activo,774
4108,8c33e61a-74f4-11ed-9ddf-0242ac1c000c,2022-04-07,Activo,574
4109,8c33e764-74f4-11ed-9ddf-0242ac1c000c,2022-01-15,Inactivo,900
4110,8c33e818-74f4-11ed-9ddf-0242ac1c000c,2022-11-16,Activo,741
4111,8c33e8b8-74f4-11ed-9ddf-0242ac1c000c,2022-04-29,Activo,830
4112,8c33e962-74f4-11ed-9ddf-0242ac1c000c,2022-10-27,Activo,878
4113,8c33eac0-74f4-11ed-9ddf-0242ac1c000c,2022-11-08,Inactivo,414
4114,8c33eb38-74f4-11ed-9ddf-0242ac1c000c,2022-06-23,Activo,766
4115,8c33eba6-74f4-11ed-9ddf-0242ac1c000c,2022-10-23,Inactivo,845
4116,8c33ec14-74f4-11ed-9ddf-0242ac1c000c,2022-08-20,Activo,752
4117,8c33ec82-74f4-11ed-9ddf-0242ac1c000c,2022-05-29,Activo,791
4118,8c33ed72-74f4-11ed-9ddf-0242ac1c000c,2022-11-04,Inactivo,894
4119,8c33edf4-74f4-11ed-9ddf-0242ac1c000c,2022-06-04,Activo,595
4120,8c33ee58-74f4-11ed-9ddf-0242ac1c000c,2022-02-08,Inactivo,626
4121,8c33eec6-74f4-11ed-9ddf-0242ac1c000c,2022-07-27,Activo,645
4122,8c33ef34-74f4-11ed-9ddf-0242ac1c000c,2022-10-18,Activo,569
4123,8c33efa2-74f4-11ed-9ddf-0242ac1c000c,2022-05-04,Inactivo,737
4124,8c33f010-74f4-11ed-9ddf-0242ac1c000c,2022-02-03,Inactivo,852
4125,8c33f07e-74f4-11ed-9ddf-0242ac1c000c,2022-03-08,Activo,642
4126,8c33f164-74f4-11ed-9ddf-0242ac1c000c,2022-08-19,Activo,684
4127,8c33f1dc-74f4-11ed-9ddf-0242ac1c000c,2022-03-28,Inactivo,796
4128,8c33f24a-74f4-11ed-9ddf-0242ac1c000c,2022-02-21,Inactivo,679
4129,8c33f2b8-74f4-11ed-9ddf-0242ac1c000c,2022-06-07,Inactivo,841
4130,8c33f326-74f4-11ed-9ddf-0242ac1c000c,2022-02-26,Activo,482
4131,8c33f394-74f4-11ed-9ddf-0242ac1c000c,2022-08-13,Inactivo,943
4132,8c33f40c-74f4-11ed-9ddf-0242ac1c000c,2022-02-19,Activo,721
4133,8c33f47a-74f4-11ed-9ddf-0242ac1c000c,2022-11-20,Activo,485
4134,8c33f4e8-74f4-11ed-9ddf-0242ac1c000c,2022-03-16,Activo,682
4135,8c33f560-74f4-11ed-9ddf-0242ac1c000c,2022-09-29,Inactivo,907
4136,8c33f5ce-74f4-11ed-9ddf-0242ac1c000c,2022-03-28,Activo,665
4137,8c33f6d2-74f4-11ed-9ddf-0242ac1c000c,2022-02-03,Activo,781
4138,8c33f7ae-74f4-11ed-9ddf-0242ac1c000c,2022-03-26,Inactivo,883
4139,8c33f84e-74f4-11ed-9ddf-0242ac1c000c,2022-02-20,Inactivo,964
4140,8c33f90c-74f4-11ed-9ddf-0242ac1c000c,2022-05-24,Activo,680
4141,8c33f9b6-74f4-11ed-9ddf-0242ac1c000c,2022-10-04,Inactivo,571
4142,8c33fa6a-74f4-11ed-9ddf-0242ac1c000c,2022-01-22,Activo,881
4143,8c33fb1e-74f4-11ed-9ddf-0242ac1c000c,2022-02-08,Activo,612
4144,8c33fbdc-74f4-11ed-9ddf-0242ac1c000c,2022-11-13,Inactivo,525
4145,8c33fc9a-74f4-11ed-9ddf-0242ac1c000c,2022-01-11,Activo,637
4146,8c33fd44-74f4-11ed-9ddf-0242ac1c000c,2022-06-02,Inactivo,751
4147,8c33fdee-74f4-11ed-9ddf-0242ac1c000c,2022-03-28,Activo,990
4148,8c33fe98-74f4-11ed-9ddf-0242ac1c000c,2022-04-19,Inactivo,856
4149,8c34001e-74f4-11ed-9ddf-0242ac1c000c,2022-05-18,Inactivo,485
4150,8c3401b8-74f4-11ed-9ddf-0242ac1c000c,2022-07-10,Inactivo,585
4151,8c3402e4-74f4-11ed-9ddf-0242ac1c000c,2022-04-29,Activo,715
4152,8c3403a2-74f4-11ed-9ddf-0242ac1c000c,2022-10-10,Inactivo,748
4153,8c340456-74f4-11ed-9ddf-0242ac1c000c,2022-03-11,Activo,662
4154,8c34050a-74f4-11ed-9ddf-0242ac1c000c,2022-09-14,Activo,959
4155,8c3405b4-74f4-11ed-9ddf-0242ac1c000c,2022-08-23,Activo,656
4156,8c34065e-74f4-11ed-9ddf-0242ac1c000c,2022-07-30,Inactivo,483
4157,8c340794-74f4-11ed-9ddf-0242ac1c000c,2022-03-02,Inactivo,615
4158,8c340852-74f4-11ed-9ddf-0242ac1c000c,2022-03-07,Inactivo,719
4159,8c3408fc-74f4-11ed-9ddf-0242ac1c000c,2022-09-28,Activo,861
4160,8c3409b0-74f4-11ed-9ddf-0242ac1c000c,2022-05-20,Activo,785
4161,8c340a6e-74f4-11ed-9ddf-0242ac1c000c,2022-04-19,Inactivo,515
4162,8c340b18-74f4-11ed-9ddf-0242ac1c000c,2022-08-16,Activo,739
4163,8c340bcc-74f4-11ed-9ddf-0242ac1c000c,2022-04-25,Inactivo,597
4164,8c340c80-74f4-11ed-9ddf-0242ac1c000c,2022-06-08,Inactivo,674
4165,8c340d2a-74f4-11ed-9ddf-0242ac1c000c,2022-11-09,Activo,707
4166,8c340de8-74f4-11ed-9ddf-0242ac1c000c,2022-05-01,Activo,483
4167,8c340f78-74f4-11ed-9ddf-0242ac1c000c,2022-06-26,Inactivo,938
4168,8c34100e-74f4-11ed-9ddf-0242ac1c000c,2022-07-15,Inactivo,474
4169,8c341086-74f4-11ed-9ddf-0242ac1c000c,2022-01-11,Activo,733
4170,8c3410fe-74f4-11ed-9ddf-0242ac1c000c,2022-04-24,Inactivo,636
4171,8c34116c-74f4-11ed-9ddf-0242ac1c000c,2022-01-12,Inactivo,643
4172,8c3411e4-74f4-11ed-9ddf-0242ac1c000c,2022-03-16,Activo,992
4173,8c341252-74f4-11ed-9ddf-0242ac1c000c,2022-11-20,Inactivo,818
4174,8c3412c0-74f4-11ed-9ddf-0242ac1c000c,2022-06-16,Activo,416
4175,8c341324-74f4-11ed-9ddf-0242ac1c000c,2022-06-19,Activo,405
4176,8c341392-74f4-11ed-9ddf-0242ac1c000c,2022-02-18,Activo,633
4177,8c341400-74f4-11ed-9ddf-0242ac1c000c,2022-10-22,Activo,843
4178,8c341496-74f4-11ed-9ddf-0242ac1c000c,2022-06-25,Activo,690
4179,8c34150e-74f4-11ed-9ddf-0242ac1c000c,2022-07-14,Activo,693
4180,8c341586-74f4-11ed-9ddf-0242ac1c000c,2022-06-18,Inactivo,927
4181,8c3415fe-74f4-11ed-9ddf-0242ac1c000c,2022-05-12,Activo,971
4182,8c341676-74f4-11ed-9ddf-0242ac1c000c,2022-04-24,Activo,654
4183,8c3416e4-74f4-11ed-9ddf-0242ac1c000c,2022-06-30,Inactivo,977
4184,8c341752-74f4-11ed-9ddf-0242ac1c000c,2022-08-30,Activo,725
4185,8c3417c0-74f4-11ed-9ddf-0242ac1c000c,2022-04-02,Activo,982
4186,8c34182e-74f4-11ed-9ddf-0242ac1c000c,2022-07-08,Activo,813
4187,8c3418d8-74f4-11ed-9ddf-0242ac1c000c,2022-10-06,Activo,402
4188,8c341946-74f4-11ed-9ddf-0242ac1c000c,2022-07-29,Inactivo,758
4189,8c3419d2-74f4-11ed-9ddf-0242ac1c000c,2022-10-19,Inactivo,462
4190,8c341a72-74f4-11ed-9ddf-0242ac1c000c,2022-05-04,Inactivo,493
4191,8c341b26-74f4-11ed-9ddf-0242ac1c000c,2022-08-15,Inactivo,780
4192,8c341bd0-74f4-11ed-9ddf-0242ac1c000c,2022-10-18,Activo,847
4193,8c341c84-74f4-11ed-9ddf-0242ac1c000c,2022-04-14,Inactivo,914
4194,8c341d38-74f4-11ed-9ddf-0242ac1c000c,2022-04-24,Activo,678
4195,8c341dc4-74f4-11ed-9ddf-0242ac1c000c,2022-03-05,Activo,952
4196,8c341e3c-74f4-11ed-9ddf-0242ac1c000c,2022-11-17,Inactivo,985
4197,8c341ea0-74f4-11ed-9ddf-0242ac1c000c,2022-06-06,Inactivo,528
4198,8c341f18-74f4-11ed-9ddf-0242ac1c000c,2022-03-31,Activo,548
4199,8c341f86-74f4-11ed-9ddf-0242ac1c000c,2022-01-13,Activo,517
4200,8c341ff4-74f4-11ed-9ddf-0242ac1c000c,2022-11-01,Activo,561
4201,8c342080-74f4-11ed-9ddf-0242ac1c000c,2022-07-30,Activo,803
4202,8c3420ee-74f4-11ed-9ddf-0242ac1c000c,2022-04-12,Inactivo,488
4203,8c34215c-74f4-11ed-9ddf-0242ac1c000c,2022-04-15,Activo,829
4204,8c3421f2-74f4-11ed-9ddf-0242ac1c000c,2022-09-17,Inactivo,957
4205,8c342260-74f4-11ed-9ddf-0242ac1c000c,2022-01-30,Inactivo,762
4206,8c3422ce-74f4-11ed-9ddf-0242ac1c000c,2022-04-23,Inactivo,768
4207,8c34233c-74f4-11ed-9ddf-0242ac1c000c,2022-06-17,Inactivo,600
4208,8c3423a0-74f4-11ed-9ddf-0242ac1c000c,2022-07-28,Inactivo,813
4209,8c342418-74f4-11ed-9ddf-0242ac1c000c,2022-06-01,Inactivo,401
4210,8c342486-74f4-11ed-9ddf-0242ac1c000c,2022-04-22,Inactivo,848
4211,8c3424ea-74f4-11ed-9ddf-0242ac1c000c,2022-08-07,Inactivo,695
4212,8c342562-74f4-11ed-9ddf-0242ac1c000c,2022-09-21,Activo,529
4213,8c3425c6-74f4-11ed-9ddf-0242ac1c000c,2022-07-27,Activo,618
4214,8c34263e-74f4-11ed-9ddf-0242ac1c000c,2022-04-16,Inactivo,832
4215,8c3426a2-74f4-11ed-9ddf-0242ac1c000c,2022-07-18,Activo,644
4216,8c34272e-74f4-11ed-9ddf-0242ac1c000c,2022-09-04,Activo,885
4217,8c3428aa-74f4-11ed-9ddf-0242ac1c000c,2022-08-25,Activo,469
4218,8c3429d6-74f4-11ed-9ddf-0242ac1c000c,2022-07-27,Activo,542
4219,8c342a94-74f4-11ed-9ddf-0242ac1c000c,2022-09-03,Activo,582
4220,8c342b34-74f4-11ed-9ddf-0242ac1c000c,2022-06-19,Inactivo,857
4221,8c342c1a-74f4-11ed-9ddf-0242ac1c000c,2022-05-19,Inactivo,890
4222,8c342cba-74f4-11ed-9ddf-0242ac1c000c,2022-04-05,Activo,634
4223,8c342d5a-74f4-11ed-9ddf-0242ac1c000c,2022-02-16,Inactivo,622
4224,8c342dfa-74f4-11ed-9ddf-0242ac1c000c,2022-01-11,Inactivo,498
4225,8c342e9a-74f4-11ed-9ddf-0242ac1c000c,2022-01-22,Activo,654
4226,8c342f44-74f4-11ed-9ddf-0242ac1c000c,2022-01-07,Inactivo,722
4227,8c342fe4-74f4-11ed-9ddf-0242ac1c000c,2022-02-06,Inactivo,475
4228,8c343052-74f4-11ed-9ddf-0242ac1c000c,2022-09-17,Activo,431
4229,8c3430ca-74f4-11ed-9ddf-0242ac1c000c,2022-04-14,Activo,992
4230,8c343138-74f4-11ed-9ddf-0242ac1c000c,2022-06-01,Inactivo,968
4231,8c3431a6-74f4-11ed-9ddf-0242ac1c000c,2022-04-20,Inactivo,711
4232,8c343214-74f4-11ed-9ddf-0242ac1c000c,2022-08-19,Inactivo,540
4233,8c343282-74f4-11ed-9ddf-0242ac1c000c,2022-05-16,Activo,624
4234,8c34330e-74f4-11ed-9ddf-0242ac1c000c,2022-07-09,Activo,887
4235,8c34337c-74f4-11ed-9ddf-0242ac1c000c,2022-05-02,Activo,998
4236,8c3433ea-74f4-11ed-9ddf-0242ac1c000c,2022-06-16,Activo,988
4237,8c343458-74f4-11ed-9ddf-0242ac1c000c,2022-01-20,Activo,830
4238,8c3434ee-74f4-11ed-9ddf-0242ac1c000c,2022-03-24,Activo,634
4239,8c34355c-74f4-11ed-9ddf-0242ac1c000c,2022-04-29,Activo,415
4240,8c3435ca-74f4-11ed-9ddf-0242ac1c000c,2022-03-31,Inactivo,967
4241,8c343638-74f4-11ed-9ddf-0242ac1c000c,2022-01-31,Activo,454
4242,8c3436a6-74f4-11ed-9ddf-0242ac1c000c,2022-03-01,Activo,674
4243,8c343714-74f4-11ed-9ddf-0242ac1c000c,2022-09-22,Activo,577
