,ID_Parametros,Accion_Afir_Socioeco_Para,Accion_Afir_Terri_Para,Accion_Afir_Rural_Para,Accion_Afir_Vulnera_Para,Accion_Afir_Pueblos_Nacion_Para,Cupos_Oferta_Car_Para,Fecha_Cupos_Oferta_Car_Para,Puntaje_Refer_Car_Para
4154,0ab50e36-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Falso,6,Verdadero,19,2022-11-16,792
4155,0ab50e90-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Falso,0,Verdadero,46,2022-11-15,709
4156,0ab50eea-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,0,Verdadero,15,2022-06-23,712
4157,0ab50f44-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Verdadero,2,Falso,0,2022-06-03,854
4158,0ab50fa8-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Falso,0,Falso,40,2022-10-15,763
4159,0ab51002-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Verdadero,4,Verdadero,2,2022-09-23,783
4160,0ab51066-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Verdadero,5,Verdadero,50,2022-08-17,885
4161,0ab510ca-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Verdadero,5,Falso,17,2022-10-20,800
4162,0ab51124-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Falso,2,Verdadero,0,2022-08-02,872
4163,0ab51188-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Verdadero,3,Verdadero,26,2022-10-25,881
4164,0ab5149e-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Verdadero,0,Falso,38,2022-08-31,866
4165,0ab5152a-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Falso,2,Falso,22,2022-10-02,991
4166,0ab5158e-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Verdadero,0,Falso,41,2022-09-25,894
4167,0ab515e8-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Falso,5,Verdadero,7,2022-10-24,800
4168,0ab51642-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,4,Verdadero,0,2022-08-21,733
4169,0ab516a6-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Falso,5,Falso,23,2022-07-19,936
4170,0ab51700-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Falso,1,Verdadero,45,2022-11-22,717
4171,0ab5175a-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Verdadero,1,Falso,44,2022-07-10,810
4172,0ab517be-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,3,Falso,35,2022-07-09,902
4173,0ab51818-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Falso,1,Falso,1,2022-11-24,884
4174,0ab51872-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Verdadero,2,Verdadero,30,2022-10-27,705
4175,0ab518d6-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Falso,5,Verdadero,25,2022-07-25,755
4176,0ab51930-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Falso,4,Verdadero,14,2022-08-25,995
4177,0ab519a8-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Falso,2,Falso,45,2022-06-11,964
4178,0ab51a0c-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Falso,3,Falso,5,2022-10-28,961
4179,0ab51a66-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Falso,1,Falso,44,2022-08-13,741
4180,0ab51aca-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Verdadero,2,Verdadero,9,2022-05-13,702
4181,0ab51b24-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,2,Falso,43,2022-06-13,967
4182,0ab51b88-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Falso,2,Verdadero,39,2022-09-14,979
4183,0ab51c1e-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,0,Verdadero,24,2022-09-01,737
4184,0ab51c82-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Verdadero,4,Verdadero,22,2022-06-24,850
4185,0ab51cdc-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Verdadero,4,Verdadero,18,2022-08-18,788
4186,0ab51d40-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Verdadero,3,Verdadero,44,2022-10-10,987
4187,0ab51dea-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,1,Verdadero,6,2022-05-25,731
4188,0ab51e44-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Verdadero,3,Verdadero,6,2022-11-06,893
4189,0ab51ea8-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Falso,6,Verdadero,17,2022-05-19,860
4190,0ab51f02-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Falso,3,Falso,15,2022-05-09,845
4191,0ab51f66-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Falso,6,Verdadero,15,2022-06-27,952
4192,0ab51fc0-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Verdadero,6,Verdadero,5,2022-06-01,743
4193,0ab5201a-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Falso,6,Verdadero,44,2022-11-17,882
4194,0ab5207e-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,5,Falso,12,2022-09-02,775
4195,0ab520d8-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Falso,2,Verdadero,22,2022-11-03,940
4196,0ab52132-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Falso,5,Verdadero,17,2022-08-31,791
4197,0ab52196-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Falso,1,Verdadero,36,2022-08-21,878
4198,0ab521f0-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Falso,0,Falso,7,2022-11-13,841
4199,0ab52254-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Falso,0,Verdadero,18,2022-10-01,700
4200,0ab522ae-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,5,Verdadero,39,2022-07-17,726
4201,0ab52308-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Verdadero,6,Falso,3,2022-08-13,958
4202,0ab5236c-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Verdadero,2,Falso,17,2022-06-27,787
4203,0ab523c6-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Falso,4,Verdadero,28,2022-11-05,782
4204,0ab52420-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Verdadero,1,Verdadero,49,2022-10-22,981
4205,0ab5247a-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Verdadero,4,Verdadero,29,2022-11-12,890
4206,0ab524de-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Verdadero,3,Verdadero,43,2022-05-31,884
4207,0ab52538-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Verdadero,5,Verdadero,2,2022-07-22,730
4208,0ab52592-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Verdadero,0,Verdadero,5,2022-10-22,782
4209,0ab525f6-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Falso,2,Verdadero,9,2022-05-04,901
4210,0ab52650-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Falso,0,Verdadero,18,2022-10-02,798
4211,0ab526aa-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Verdadero,6,Verdadero,23,2022-08-03,892
4212,0ab52704-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Falso,0,Verdadero,46,2022-06-29,762
4213,0ab52768-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Falso,2,Falso,46,2022-09-03,824
4214,0ab527d6-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Verdadero,3,Verdadero,7,2022-10-24,901
4215,0ab528a8-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Falso,5,Verdadero,45,2022-08-28,825
4216,0ab52948-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Falso,1,Falso,8,2022-11-30,979
4217,0ab529d4-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Verdadero,1,Verdadero,32,2022-07-21,747
4218,0ab52a60-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Falso,2,Verdadero,24,2022-11-10,886
4219,0ab52af6-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Verdadero,4,Verdadero,4,2022-05-04,967
4220,0ab52b8c-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Falso,4,Verdadero,27,2022-06-06,810
4221,0ab52c18-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,0,Verdadero,34,2022-07-14,969
4222,0ab52ca4-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Falso,0,Verdadero,17,2022-11-03,750
4223,0ab52d30-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,6,Verdadero,33,2022-06-05,753
4224,0ab52dbc-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,5,Verdadero,50,2022-10-24,755
4225,0ab52e3e-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Verdadero,5,Verdadero,5,2022-07-20,796
4226,0ab52eca-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,6,Falso,47,2022-07-24,714
4227,0ab52f56-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Falso,1,Verdadero,16,2022-10-29,948
4228,0ab52fd8-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Falso,2,Verdadero,29,2022-11-28,810
4229,0ab53064-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Verdadero,2,Verdadero,10,2022-11-13,704
4230,0ab530fa-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Verdadero,1,Falso,50,2022-10-21,999
4231,0ab5317c-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,1,Falso,42,2022-05-29,878
4232,0ab53212-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,3,Verdadero,34,2022-11-18,951
4233,0ab532a8-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Falso,0,Falso,19,2022-08-28,962
4234,0ab5333e-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Falso,3,Falso,14,2022-06-03,780
4235,0ab533ca-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Falso,0,Verdadero,49,2022-05-22,913
4236,0ab53460-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,1,Falso,40,2022-05-26,827
4237,0ab534f6-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Verdadero,4,Falso,21,2022-10-28,984
4238,0ab53582-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Falso,0,Falso,5,2022-08-07,738
4239,0ab53622-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Verdadero,1,Verdadero,5,2022-08-27,715
4240,0ab536d6-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Falso,4,Verdadero,29,2022-09-06,891
4241,0ab53762-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Verdadero,3,Falso,43,2022-08-17,928
4242,0ab537ee-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Falso,4,Falso,37,2022-10-03,730
4243,0ab53884-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Falso,2,Falso,2,2022-10-05,884
4244,0ab53b54-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,5,Verdadero,13,2022-05-29,734
4245,0ab53bfe-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Verdadero,2,Falso,39,2022-10-19,763
4246,0ab53c94-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Falso,1,Falso,13,2022-06-05,730
4247,0ab53d20-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Falso,2,Verdadero,27,2022-07-21,869
4248,0ab53db6-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Falso,0,Falso,36,2022-08-15,752
4249,0ab53e42-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,4,Falso,31,2022-10-15,916
4250,0ab53ed8-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Verdadero,2,Falso,15,2022-08-15,755
4251,0ab53f64-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Verdadero,5,Verdadero,28,2022-06-29,943
4252,0ab53ff0-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,6,Falso,4,2022-11-14,896
4253,0ab54086-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Verdadero,6,Falso,21,2022-11-08,963
4254,0ab54112-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Verdadero,4,Verdadero,12,2022-05-06,714
4255,0ab541a8-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,4,Falso,42,2022-06-28,777
4256,0ab54234-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,2,Falso,30,2022-08-13,737
4257,0ab542ca-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Falso,4,Falso,21,2022-07-25,999
4258,0ab543b0-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,0,Verdadero,49,2022-11-26,785
4259,0ab54446-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Falso,5,Falso,31,2022-09-18,703
4260,0ab544d2-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Verdadero,0,Verdadero,34,2022-06-21,917
4261,0ab5463a-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,0,Verdadero,22,2022-05-30,736
4262,0ab546da-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Falso,2,Falso,41,2022-11-12,746
4263,0ab547f2-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Falso,4,Falso,21,2022-09-29,824
4264,0ab54888-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Falso,4,Falso,35,2022-05-11,911
4265,0ab54914-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Verdadero,5,Verdadero,0,2022-11-22,876
4266,0ab549a0-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Verdadero,2,Falso,6,2022-05-21,715
4267,0ab54a36-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Falso,3,Falso,18,2022-08-22,701
4268,0ab54ac2-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Falso,4,Falso,0,2022-10-26,945
4269,0ab54b58-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Falso,1,Verdadero,44,2022-10-24,990
4270,0ab54be4-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Verdadero,1,Verdadero,43,2022-05-23,969
4271,0ab54c7a-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Falso,4,Verdadero,21,2022-07-23,929
4272,0ab54d06-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Verdadero,5,Verdadero,36,2022-09-07,835
4273,0ab54d9c-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Verdadero,1,Falso,4,2022-08-07,809
4274,0ab54e28-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Falso,0,Falso,26,2022-05-29,930
4275,0ab54ebe-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Falso,4,Falso,41,2022-08-27,720
4276,0ab54f4a-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Falso,6,Falso,1,2022-09-17,849
4277,0ab54ffe-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Verdadero,6,Verdadero,48,2022-06-29,911
4278,0ab5508a-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Falso,3,Verdadero,22,2022-10-05,717
4279,0ab55120-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Verdadero,3,Verdadero,37,2022-11-28,727
4280,0ab551ac-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Falso,0,Falso,0,2022-08-25,986
4281,0ab55242-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Falso,2,Verdadero,28,2022-06-10,931
4282,0ab552d8-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,2,Verdadero,34,2022-06-27,800
4283,0ab55364-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Verdadero,3,Verdadero,4,2022-08-28,736
4284,0ab553fa-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Falso,2,Verdadero,40,2022-11-20,980
4285,0ab55486-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Falso,6,Falso,18,2022-08-01,731
4286,0ab55512-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Verdadero,2,Verdadero,38,2022-10-21,749
4287,0ab555a8-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Falso,2,Falso,49,2022-06-07,935
4288,0ab55634-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Falso,4,Falso,11,2022-07-23,737
4289,0ab556ca-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,2,Falso,17,2022-10-29,824
4290,0ab55760-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Verdadero,4,Falso,28,2022-09-11,809
4291,0ab557ec-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Falso,0,Verdadero,14,2022-07-02,904
4292,0ab55878-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Verdadero,4,Verdadero,7,2022-11-09,945
4293,0ab5590e-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Falso,4,Verdadero,24,2022-06-11,778
4294,0ab559ea-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Falso,4,Verdadero,50,2022-05-06,736
4295,0ab55a8a-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Verdadero,3,Falso,50,2022-10-02,804
4296,0ab55b20-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Falso,0,Verdadero,15,2022-07-02,763
4297,0ab55bac-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,3,Verdadero,3,2022-11-27,712
4298,0ab55c42-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Verdadero,3,Falso,10,2022-11-27,837
4299,0ab55cce-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Verdadero,3,Falso,31,2022-08-20,731
4300,0ab55d64-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Falso,6,Verdadero,28,2022-06-30,729
4301,0ab55df0-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Falso,1,Verdadero,16,2022-09-27,867
4302,0ab55e86-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Verdadero,0,Verdadero,46,2022-08-02,801
4303,0ab5d884-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Verdadero,0,Falso,22,2022-08-04,849
4304,0ab5d960-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Falso,5,Falso,13,2022-07-29,816
4305,0ab5da14-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Falso,1,Falso,16,2022-06-17,732
4306,0ab5dab4-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Falso,2,Verdadero,44,2022-10-09,766
4307,0ab5db5e-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Falso,5,Falso,44,2022-10-18,867
4308,0ab5dbfe-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Verdadero,6,Falso,6,2022-09-01,750
4309,0ab5dc9e-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Falso,6,Falso,34,2022-07-10,953
4310,0ab5dd3e-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Verdadero,2,Verdadero,37,2022-06-19,741
4311,0ab5dde8-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Falso,0,Falso,48,2022-11-21,752
4312,0ab5de88-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Falso,6,Verdadero,17,2022-07-14,786
4313,0ab5df28-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Falso,6,Verdadero,28,2022-07-04,841
4314,0ab5e022-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Falso,4,Verdadero,28,2022-08-11,829
4315,0ab5e0c2-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Falso,4,Verdadero,26,2022-07-14,947
4316,0ab5e14e-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Falso,2,Verdadero,21,2022-06-09,907
4317,0ab5e1da-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Falso,5,Falso,20,2022-08-07,967
4318,0ab5e266-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Falso,2,Verdadero,50,2022-08-03,905
4319,0ab5e2de-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Verdadero,3,Falso,32,2022-11-18,793
4320,0ab5e360-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,2,Falso,29,2022-10-05,724
4321,0ab5e3ec-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Falso,1,Falso,2,2022-08-29,751
4322,0ab5e46e-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Verdadero,6,Verdadero,16,2022-05-31,824
4323,0ab5e4f0-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Falso,5,Falso,47,2022-09-08,726
4324,0ab5e57c-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Falso,3,Falso,26,2022-08-26,822
4325,0ab5e612-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Falso,1,Verdadero,13,2022-08-17,740
4326,0ab5e69e-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Falso,6,Verdadero,47,2022-06-22,948
4327,0ab5e734-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Verdadero,3,Verdadero,16,2022-10-26,974
4328,0ab5e806-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Falso,0,Verdadero,28,2022-08-01,895
4329,0ab5e9a0-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Verdadero,0,Verdadero,6,2022-06-02,971
4330,0ab5ea54-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Verdadero,5,Falso,31,2022-07-29,757
4331,0ab5ead6-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,3,Falso,39,2022-10-07,805
4332,0ab5eb58-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Verdadero,6,Verdadero,18,2022-07-19,801
4333,0ab5ebc6-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Falso,6,Falso,16,2022-07-17,741
4334,0ab5ec20-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,2,Falso,17,2022-05-25,918
4335,0ab5ec7a-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Falso,4,Falso,40,2022-08-29,719
4336,0ab5ecde-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Verdadero,3,Falso,11,2022-05-20,985
4337,0ab5ed38-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Falso,3,Falso,34,2022-08-17,792
4338,0ab5ed92-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Verdadero,1,Verdadero,1,2022-06-06,821
4339,0ab5edec-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Verdadero,6,Verdadero,39,2022-06-07,945
4340,0ab5ee50-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,1,Falso,4,2022-07-18,946
4341,0ab5eeaa-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Falso,0,Verdadero,3,2022-08-16,706
4342,0ab5ef04-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Verdadero,6,Verdadero,9,2022-11-27,835
4343,0ab5ef5e-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Verdadero,3,Falso,16,2022-09-08,727
4344,0ab5efc2-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Falso,0,Verdadero,27,2022-07-24,866
4345,0ab5f03a-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Falso,3,Verdadero,22,2022-06-07,818
4346,0ab5f09e-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Falso,4,Falso,33,2022-08-08,771
4347,0ab5f0f8-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Verdadero,4,Verdadero,4,2022-05-09,978
4348,0ab5f15c-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Falso,1,Verdadero,17,2022-11-06,850
4349,0ab5f1b6-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Falso,0,Verdadero,48,2022-10-05,975
4350,0ab5f210-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Falso,3,Verdadero,15,2022-07-11,924
4351,0ab5f26a-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Verdadero,6,Verdadero,0,2022-11-28,805
4352,0ab5f30a-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Falso,3,Falso,12,2022-09-18,741
4353,0ab5f364-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Falso,3,Falso,46,2022-10-21,834
4354,0ab5f3c8-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,1,Falso,0,2022-09-16,704
4355,0ab5f422-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,4,Verdadero,26,2022-07-29,813
4356,0ab5f47c-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Verdadero,6,Verdadero,9,2022-07-12,767
4357,0ab5f4d6-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Verdadero,1,Falso,34,2022-05-27,879
4358,0ab5f530-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Falso,5,Verdadero,18,2022-11-23,946
4359,0ab5f58a-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Verdadero,1,Verdadero,14,2022-10-25,864
4360,0ab5f5e4-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Falso,2,Falso,15,2022-10-29,940
4361,0ab5f648-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Falso,2,Verdadero,5,2022-06-15,735
4362,0ab5f6ac-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Verdadero,4,Falso,4,2022-08-02,896
4363,0ab5f710-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,5,Falso,37,2022-11-23,855
4364,0ab5f76a-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Falso,3,Verdadero,20,2022-06-14,709
4365,0ab5f7c4-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,5,Falso,47,2022-06-23,783
4366,0ab5f81e-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Falso,2,Verdadero,35,2022-09-13,965
4367,0ab5f878-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Verdadero,2,Verdadero,10,2022-10-10,745
